loggingTime(txt),loggingSample(N),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z)
2025-01-19T19:42:52.412+08:00,195,1309840.748,1.640605352397491,-0.057056899,0.045686006833191,0.01502873003482819,-0.015039342,-0.010642298,0.002538438886404037,0.01171926781535149,0.0007641911506652832,XArbitraryCorrectedZVertical,0.036427304806224,-0.002750653,0.7304196281384102,0.6820210579142862,-0.056966443,-0.045670114,-0.997330964,45.01867294311523,1.873142242431641,-21.42741394,-1,2
2025-01-19T19:42:52.437+08:00,196,1309840.778,1.640116400655028,-0.056918246,0.04569572056241629,-0.011267472,0.01727885566651821,-0.019085718,0.002949442714452744,0.01311751827597618,0.009209752082824707,XArbitraryCorrectedZVertical,0.03637931426585018,-0.002708713,0.7302552166038265,0.6821998160509328,-0.056828134,-0.045679819,-0.997338414,45.08876037597656,1.693470001220703,-21.47789001,-1,2
2025-01-19T19:42:52.467+08:00,197,1309840.808,1.639468224657908,-0.056614958,0.04534156084480701,-0.007266178,0.0003343001008033752,-0.018783225,0.002769947052001953,0.006309259682893753,-0.000629365,XArbitraryCorrectedZVertical,0.03614704826758023,-0.002746448,0.7300459594852927,0.6824359900113099,-0.056526564,-0.045326028,-0.997371674,45.03433609008789,1.492765426635742,-21.40362549,-1,2
2025-01-19T19:42:52.497+08:00,198,1309840.838,1.639198239280331,-0.056674602,0.04522431850037466,0.00551341287791729,-0.01304732,-0.006140047,0.00138014554977417,0.00813000276684761,5.918741226196289e-05,XArbitraryCorrectedZVertical,0.03612849280306771,-0.002814522,0.7299548497163941,0.6825340389575709,-0.056586351,-0.045208905,-0.997373641,44.51827239990234,1.625930786132812,-21.74830627,-1,2
2025-01-19T19:42:52.531+08:00,199,1309840.868,1.639148133790234,-0.056966629,0.04559345470159174,0.02029859274625778,-0.006529476,-0.004465629,-0.007622153,0.00842246413230896,0.00635826587677002,XArbitraryCorrectedZVertical,0.0363608070512669,-0.002780203,0.7299258172914633,0.6825528371782357,-0.056876656,-0.04557766,-0.997340322,44.09189605712891,1.602415084838867,-21.69039917,-1,2
2025-01-19T19:42:52.558+08:00,200,1309840.899,1.638931590982353,-0.057231961,0.04617399965417937,0.02571476250886917,-0.031161133,-0.013505076,-0.000629924,0.01417513191699982,0.006255567073822021,XArbitraryCorrectedZVertical,0.03665520179946491,-0.00266259,0.7298365515593168,0.6826330576869362,-0.057139754,-0.046157595,-0.997298598,44.04582214355469,1.318550109863281,-21.41586304,-1,2
2025-01-19T19:42:52.588+08:00,201,1309840.929,1.638407470991688,-0.058553173,0.04736537838591497,0.04979613050818443,-0.040287521,-0.029689105,-9.38E-05,0.02030905336141586,0.006047248840332031,XArbitraryCorrectedZVertical,0.03754266433478524,-0.002688089,0.7296111894277467,0.6828256699368827,-0.058454089,-0.047347669,-0.997166634,43.66539764404297,1.89790153503418,-22.19262695,-1,2
2025-01-19T19:42:52.618+08:00,202,1309840.959,1.637455455950375,-0.060049057,0.04863730602984433,0.04748921468853951,-0.060112268,-0.036516681,0.003194667398929596,0.007571946829557419,0.001823723316192627,XArbitraryCorrectedZVertical,0.03852063865378062,-0.002752532,0.7292336131258458,0.6831741533941339,-0.059942007,-0.048618134,-0.997017145,43.1539306640625,1.660345077514648,-22.19554138,-1,2
2025-01-19T19:42:52.649+08:00,203,1309840.989,1.63638387960585,-0.061733238,0.04933102020672243,0.007050409913063049,-0.017433904,-0.037403405,0.005604062229394913,0.01165227964520454,0.01215493679046631,XArbitraryCorrectedZVertical,0.03936963040550867,-0.003095638,0.7288212681507406,0.6835642960736606,-0.061618984,-0.049311016,-0.996880889,43.06377410888672,2.135381698608398,-22.06608582,-1,2
2025-01-19T19:42:52.678+08:00,204,1309841.02,1.635342975597946,-0.061761414,0.04952700289512866,-0.003225225,0.007226785644888878,-0.035151113,0.009263142943382263,0.01340441778302193,0.003461301326751709,XArbitraryCorrectedZVertical,0.03944518896091323,-0.003054276,0.7284610166181644,0.683943989738345,-0.061646473,-0.049506757,-0.996869504,42.76442337036133,1.844583511352539,-22.46833801,-1,2
2025-01-19T19:42:52.709+08:00,205,1309841.05,1.63422736613592,-0.061486601,0.04947423857270727,-0.003241664,-0.001568408,-0.041758228,0.002840060740709305,0.01229886710643768,-0.007444441,XArbitraryCorrectedZVertical,0.03932541031092103,-0.00300148,0.728085839845735,0.6843504990477211,-0.061372679,-0.049454059,-0.996888995,42.59697723388672,1.843225479125977,-22.51063538,-1,2
2025-01-19T19:42:52.739+08:00,206,1309841.08,1.63296013408732,-0.062110868,0.04928225483145538,-0.013708511,-0.031481747,-0.034403056,0.008452579379081726,0.007758356630802155,-0.004482806,XArbitraryCorrectedZVertical,0.03948499556258852,-0.003310097,0.7276435337723866,0.6848101193894532,-0.061995577,-0.049262308,-0.996859968,42.37641906738281,2.067907333374023,-22.84375,-1,2
2025-01-19T19:42:52.772+08:00,207,1309841.110258417,1.63224628944046,-0.062874497,0.04932909260266118,0.007935089990496635,-0.020689104,-0.015494932,0.005765162408351898,0.007972985506057739,-0.000397623,XArbitraryCorrectedZVertical,0.03977755563744041,-0.003568701,0.7273830123362771,0.6850686663699977,-0.06275665,-0.04930909,-0.996810019,41.82158279418945,2.331758499145508,-22.83917236,-1,2
2025-01-19T19:42:52.799+08:00,208,1309841.140486417,1.631896929171555,-0.063847091,0.04921132726870715,-0.011586744,-0.038729779,-0.00731317,0.005514293909072876,0.007077164947986603,-0.001994491,XArbitraryCorrectedZVertical,0.04009031665893573,-0.003951741,0.7272462446740573,0.6851934434286154,-0.063726477,-0.049191467,-0.996754289,41.47863006591797,2.238039016723633,-23.2557373,-1,2
2025-01-19T19:42:52.830+08:00,209,1309841.170714417,1.631631667554908,-0.064558938,0.048849980077895,-0.000680236,-0.012666599,-0.005179445,0.006759017705917358,0.01220941916108131,0.007712662220001221,XArbitraryCorrectedZVertical,0.040224994884037,-0.004332542,0.7271482653464486,0.6852872699242555,-0.064437144,-0.048830554,-0.996726334,41.11063766479492,2.105043411254883,-23.08309937,-1,2
2025-01-19T19:42:52.860+08:00,210,1309841.200942417,1.631477915113279,-0.064117235,0.04856250992916119,-0.013457608,0.02955926954746246,-0.000749354,0.002520211040973663,0.01027433946728706,0.01275992393493652,XArbitraryCorrectedZVertical,0.03996573738670152,-0.004288938,0.7271101495372078,0.6853431121139192,-0.063997775,-0.048543423,-0.996768713,40.73765563964844,2.135854721069336,-23.25584412,-1,2
2025-01-19T19:42:52.892+08:00,211,1309841.231170417,1.63174121837821,-0.063508129,0.04791663001194406,-0.003441999,0.008230271749198437,0.008939303457736969,-0.006858774,-0.00135712,0.02082538604736328,XArbitraryCorrectedZVertical,0.03952389444823558,-0.00431017,0.727225201960373,0.685246545737714,-0.063392602,-0.047898296,-0.99683857,40.10602951049805,2.025238037109375,-23.43257141,-1,2
2025-01-19T19:42:52.920+08:00,212,1309841.261398417,1.631521476351273,-0.06385965,0.04849870045699507,-0.006489928,-0.116431087,-0.029832246,-0.003427871,0.004641149193048477,0.006325006484985352,XArbitraryCorrectedZVertical,0.0398503513120202,-0.004223037,0.7271314809728283,0.6853276672038161,-0.063741215,-0.048479691,-0.996788204,40.11222076416016,2.314706802368164,-23.60313416,-1,2
2025-01-19T19:42:52.950+08:00,213,1309841.291626417,1.629566638127626,-0.065718678,0.04246845327394628,-0.390468597,0.1960388869047165,-0.099206261,0.007003255188465118,0.01970478892326355,-0.029898584,XArbitraryCorrectedZVertical,0.03845628355119604,-0.007093191,0.7265417234714637,0.6860086626245367,-0.065612167,-0.042455688,-0.996941626,39.51126861572266,2.218711853027344,-23.89334106,-1,2
2025-01-19T19:42:52.981+08:00,214,1309841.321855417,1.624772595971558,-0.060765552,0.02981590093677072,-0.334181011,0.06124664098024368,-0.115731485,0.01820553839206696,0.01729923114180565,-0.055511951,XArbitraryCorrectedZVertical,0.03229803885837145,-0.010074028,0.7252033374288357,0.6877030773023224,-0.060701173,-0.029811483,-0.997710705,39.03618240356445,2.734155654907227,-23.49992371,-1,2
2025-01-19T19:42:53.013+08:00,215,1309841.352083417,1.622826357607802,-0.064274022,0.02531291279771707,0.003628506790846586,-0.264881492,0.005859463475644588,0.01069672405719757,0.009349474683403969,-0.038227439,XArbitraryCorrectedZVertical,0.03201074666617074,-0.012945676,0.7245483173324927,0.6883586028411053,-0.0642092,-0.025310209,-0.997615457,39.18144989013672,3.178628921508789,-23.46565247,-1,2
2025-01-19T19:42:53.041+08:00,216,1309841.382311417,1.623856766798152,-0.071719138,0.02681416868939046,0.04561380296945572,-0.197228953,0.03873613849282265,-0.001182936,0.0116284191608429,0.03999370336532593,XArbitraryCorrectedZVertical,0.03523155579390638,-0.014945639,0.7247530465033004,0.6879450635800164,-0.071631908,-0.026810955,-0.99707073,38.14567184448242,3.222692489624023,-24.0504303,-1,2
2025-01-19T19:42:53.071+08:00,217,1309841.412539417,1.624429182127113,-0.074590883,0.02645467941794232,-0.06070818,0.004678451456129551,-0.016498262,-0.004300632,0.02442213334143162,0.05196994543075562,XArbitraryCorrectedZVertical,0.03615324834486022,-0.016053462,0.7249049158131846,0.6877122078220578,-0.074495658,-0.026451593,-0.996870458,38.03073120117188,2.927553176879883,-24.317276,-1,2
2025-01-19T19:42:53.102+08:00,218,1309841.442767417,1.62300988173497,-0.07262643,0.02438708815049412,-0.055797819,0.1006602272391319,-0.051580764,0.007202990353107452,0.0225077997893095,0.02834784984588623,XArbitraryCorrectedZVertical,0.03471948756712262,-0.016152723,0.724487208400156,0.688223763993655,-0.072541021,-0.024384672,-0.997067273,37.66473388671875,2.812337875366211,-24.45059204,-1,2
2025-01-19T19:42:53.134+08:00,219,1309841.472995417,1.621777921104932,-0.070927685,0.02416784849822539,0.02460346929728985,-0.012942937,-0.02944175,0.009675145149230957,0.01299602165818214,-0.001218677,XArbitraryCorrectedZVertical,0.03401909325690503,-0.015668604,0.7240960010672247,0.6886815309049651,-0.070847534,-0.024165496,-0.997194409,37.41610717773438,3.162080764770508,-24.53042603,-1,2
2025-01-19T19:42:53.162+08:00,220,1309841.503223417,1.621046301932688,-0.070970519,0.02437050734760204,-0.031492423,0.05208900943398476,-0.022391737,-0.0061974,0.005630260333418846,0.005212604999542236,XArbitraryCorrectedZVertical,0.03409860989217223,-0.015622396,0.7238399296342494,0.6889477719769502,-0.070889898,-0.024368094,-0.997186422,37.27497100830078,2.745754241943359,-24.66830444,-1,2
2025-01-19T19:42:53.192+08:00,221,1309841.533451417,1.620559949254232,-0.068414525,0.0225610200217138,-0.06278123,0.09415440261363983,0.008834141306579113,-0.008209482,-0.008019548,-0.012648821,XArbitraryCorrectedZVertical,0.03254696609910747,-0.015405267,0.7237443673999291,0.6891280737013317,-0.068343773,-0.022559106,-0.997406721,36.87131500244141,3.091506958007812,-24.78335571,-1,2
2025-01-19T19:42:53.222+08:00,222,1309841.563680417,1.621272719813558,-0.067658571,0.02224435459365761,0.0558214895427227,-0.050136551,0.04283268749713898,0.003076173365116119,-0.000523634,-0.020555437,XArbitraryCorrectedZVertical,0.03216981644260249,-0.015248005,0.7240071430434966,0.6888732023040477,-0.067590237,-0.02224252,-0.997465193,36.11473846435547,3.154600143432617,-24.64486694,-1,2
2025-01-19T19:42:53.253+08:00,223,1309841.593908417,1.623067261298301,-0.070365864,0.02477886371251635,0.1052576377987862,-0.106457375,0.05942751467227936,0.00540594756603241,0.01264555007219315,0.00234609842300415,XArbitraryCorrectedZVertical,0.03403572323601128,-0.015231806,0.7245392447994767,0.6882241156061174,-0.070286229,-0.024776328,-0.997219145,35.90444183349609,2.983591079711914,-25.35263062,-1,2
2025-01-19T19:42:53.293+08:00,224,1309841.624136417,1.624667711902347,-0.072938532,0.02738553844917369,0.05915256589651108,-0.065899633,0.02435010112822056,0.006242029368877411,0.02161425165832043,0.01475894451141357,XArbitraryCorrectedZVertical,0.03587590250650489,-0.01514329,0.7250003375039651,0.6876467594021634,-0.072846554,-0.027382115,-0.996967196,35.49285125732422,3.007347106933594,-25.35925293,-1,2
2025-01-19T19:42:53.313+08:00,225,1309841.654364417,1.624732430609388,-0.073101123,0.02727499925166385,-0.05451528,0.03772533684968948,-0.010067909,0.006938405334949493,0.01616317592561245,0.01731359958648682,XArbitraryCorrectedZVertical,0.03589736632453409,-0.015238141,0.7250216091854866,0.6876211997417385,-0.073008873,-0.027271617,-0.996958375,35.35396575927734,2.942586898803711,-25.90063477,-1,2
2025-01-19T19:42:53.343+08:00,226,1309841.684592417,1.624038082979856,-0.072497231,0.02593691610370267,-0.008849596,-0.020369019,-0.014225544,0.006506763398647308,0.01343701593577862,-0.00348103,XArbitraryCorrectedZVertical,0.03521347972389999,-0.01552827,0.7248167814987868,0.6878659798216484,-0.072409377,-0.025934009,-0.997037768,34.73829650878906,3.150323867797852,-25.75402832,-1,2
2025-01-19T19:42:53.374+08:00,227,1309841.714820417,1.624151020465159,-0.073542471,0.02686326256917438,0.05553673580288887,-0.042242564,0.0156066631898284,0.001779250800609589,0.006886234506964684,-0.001155496,XArbitraryCorrectedZVertical,0.03591142639856711,-0.015549721,0.7248209755142312,0.6878250848594398,-0.073449686,-0.026860032,-0.996937156,34.76602935791016,2.817588806152344,-25.47154236,-1,2
2025-01-19T19:42:53.412+08:00,228,1309841.745048417,1.624632723976097,-0.074973279,0.02857528804956892,0.04553208500146866,-0.04014688,0.001702118781395257,0.004071794450283051,0.01840900257229805,0.005755901336669922,XArbitraryCorrectedZVertical,0.03702181272093757,-0.015411839,0.7249300657882423,0.6876542092866358,-0.074872486,-0.028571399,-0.996783733,34.74256134033203,2.637216567993164,-26.4276123,-1,2
2025-01-19T19:42:53.434+08:00,229,1309841.775277417,1.624417107953792,-0.07565133,0.02917132312867981,0.01380867324769497,-0.014937053,-0.007839867,0.001053720712661743,0.01616665534675121,0.009044647216796875,XArbitraryCorrectedZVertical,0.03747061666778955,-0.015432749,0.724832459414395,0.6877322152941953,-0.075547032,-0.029167186,-0.996715546,34.68926239013672,2.639028549194336,-26.610672,-1,2
2025-01-19T19:42:53.464+08:00,230,1309841.805505417,1.624484305870306,-0.076480749,0.03051025432007122,0.06755083799362183,-0.02747103,0.00510537251830101,0.007568866014480591,0.01428538374602795,-0.000610173,XArbitraryCorrectedZVertical,0.03823157539856799,-0.015230916,0.7248151183115604,0.6877131943591487,-0.076370649,-0.030505521,-0.996612728,35.04440689086914,2.67634391784668,-26.56208801,-1,2
2025-01-19T19:42:53.494+08:00,231,1309841.835733417,1.624584336918479,-0.077044175,0.03194391493927103,0.0165044367313385,-0.014204484,-0.011335458,0.006356902420520782,0.008561976253986359,0.006809353828430176,XArbitraryCorrectedZVertical,0.03892886030729423,-0.01490256,0.7248116084666535,0.6876849183079926,-0.076928712,-0.031938482,-0.99652493,35.27227783203125,2.543342590332031,-26.6803894,-1,2
2025-01-19T19:42:53.527+08:00,232,1309841.865961417,1.624167629953471,-0.077307533,0.0318814692228344,0.002889119554311037,-0.00542812,-0.005946066,-0.000262216,0.001648366451263428,0.001465737819671631,XArbitraryCorrectedZVertical,0.038999722703879,-0.0150239,0.7246643755550031,0.6878335894221357,-0.077191308,-0.031876069,-0.996506631,34.96490478515625,2.514902114868164,-26.82867432,-1,2
2025-01-19T19:42:53.555+08:00,233,1309841.896189417,1.624143189845168,-0.077132604,0.03215037172501182,0.01615572534501553,-0.011964425,-0.00611714,-0.001245916,0.008783586323261261,-0.001123369,XArbitraryCorrectedZVertical,0.0390285191026549,-0.014866669,0.7246542510718871,0.687846020237237,-0.077016324,-0.032144833,-0.996511519,35.08637237548828,2.711021423339844,-27.02389526,-1,2
2025-01-19T19:42:53.585+08:00,234,1309841.926417417,1.623939680082878,-0.077703958,0.03260826437367356,0.02374193631112576,-0.024040952,-0.006083751,0.004845969378948212,0.01241506636142731,0.004722833633422852,XArbitraryCorrectedZVertical,0.03939129164233821,-0.014901076,0.7245642693210144,0.6879193112306278,-0.07758452,-0.032602485,-0.99645257,34.7735595703125,2.825168609619141,-27.31936646,-1,2
2025-01-19T19:42:53.615+08:00,235,1309841.956646417,1.623982651687627,-0.078005572,0.03318957243280522,0.01828549802303314,-0.007065764,0.001662666210904717,0.00340551882982254,0.007701259106397629,0.004100501537322998,XArbitraryCorrectedZVertical,0.039700551151067,-0.014793116,0.7245618396333088,0.6879065047921982,-0.077883571,-0.033183478,-0.996410072,35.02852630615234,2.429834365844727,-27.27859497,-1,2
2025-01-19T19:42:53.652+08:00,236,1309841.986874417,1.62387968526402,-0.078207908,0.03309173906694382,7.814448326826096e-05,-0.012180308,-0.005852518,-0.000573531,0.005909755825996399,0.0008378028869628906,XArbitraryCorrectedZVertical,0.03973948408355229,-0.014900243,0.7245243052350112,0.6879414384733713,-0.07808543,-0.0330857,-0.996397495,34.89774703979492,2.118600845336914,-27.3684845,-1,2
2025-01-19T19:42:53.676+08:00,237,1309842.017102417,1.623847358264274,-0.078675569,0.03302129441602563,0.009065359830856323,-0.016839042,0.002227324992418289,0.006591230630874634,0.008082389831542969,-0.002950132,XArbitraryCorrectedZVertical,0.03988446027221845,-0.015087298,0.7245052464430448,0.6879489657305294,-0.078551583,-0.033015292,-0.996363223,35.00644683837891,2.284317016601562,-27.53160095,-1,2
2025-01-19T19:42:53.706+08:00,238,1309842.047330417,1.623989811695134,-0.079052654,0.03327552884389418,0.01667474210262299,-0.007318131,0.01145555078983307,0.01030794531106949,0.008885800838470459,0.008333802223205566,XArbitraryCorrectedZVertical,0.04010946409368049,-0.015121939,0.7245417300220838,0.6878967473599068,-0.078926623,-0.033269387,-0.996325135,34.90119171142578,2.056921005249023,-27.88150024,-1,2
2025-01-19T19:42:53.736+08:00,239,1309842.077558417,1.624297289084454,-0.078752135,0.03352949523294108,-0.005757091,0.02134304866194725,-0.000829138,-0.003648758,0.01408347487449646,0.01301819086074829,XArbitraryCorrectedZVertical,0.0400901199914209,-0.014920292,0.7246485199445858,0.6877897645608594,-0.078626543,-0.033523213,-0.996340334,35.17837524414062,2.053585052490234,-27.64657593,-1,2
2025-01-19T19:42:53.772+08:00,240,1309842.107785667,1.62400679661916,-0.077594548,0.03251567839398307,-0.048607077,0.03224550560116768,-0.011323128,-0.00403662,0.008050065487623215,0.006840050220489502,XArbitraryCorrectedZVertical,0.03932034856482815,-0.014895708,0.7245912916554467,0.6878950841771343,-0.077475734,-0.032509949,-0.996464074,35.45441436767578,2.154850006103516,-28.04193115,-1,2
2025-01-19T19:42:53.797+08:00,241,1309842.138014667,1.623906693306355,-0.076930827,0.03174144444223305,0.009010810405015945,0.01928678527474403,0.01514065731316805,0.004108212888240814,0.005887683480978012,-0.011241913,XArbitraryCorrectedZVertical,0.03881318636224647,-0.014950202,0.7245846196465089,0.6879297085605425,-0.076816253,-0.031736113,-0.99654007,36.01865386962891,2.137435913085938,-28.25315857,-1,2
2025-01-19T19:42:53.827+08:00,242,1309842.168242667,1.624776315412044,-0.076756224,0.03239491353809835,0.04173075035214424,0.001855228096246719,0.03273385390639305,0.0006824880838394165,0.008432906121015549,-0.003208041,XArbitraryCorrectedZVertical,0.03898077657518024,-0.014636175,0.7248746356942308,0.6876213850210252,-0.076640643,-0.03238925,-0.996532559,36.38720703,1.623611450195312,-28.34989929,-1,2
2025-01-19T19:42:53.857+08:00,243,1309842.198470667,1.625713434050326,-0.076941758,0.03376884567750711,0.04979622736573219,0.003756109625101089,0.01747948862612247,-0.000326306,0.01865618303418159,0.009046256542205811,XArbitraryCorrectedZVertical,0.03952641111749639,-0.014182891,0.7251667216563406,0.6872917006483814,-0.076822042,-0.033762429,-0.996473014,37.08683776855469,1.469049453735352,-28.15258789,-1,2
2025-01-19T19:42:53.893+08:00,244,1309842.228698667,1.626410268741443,-0.078279412,0.03518432866062007,0.04319432750344276,-0.126487479,0.01889185048639774,0.003673039376735687,0.007879052311182022,0.01365470886230469,XArbitraryCorrectedZVertical,0.04050206227868052,-0.014114598,0.7253516563946997,0.6870411082114911,-0.078151092,-0.035177071,-0.996320724,37.57008361816406,1.331672668457031,-28.95109558,-1,2
2025-01-19T19:42:53.918+08:00,245,1309842.258926667,1.626775866103642,-0.083183165,0.03523368183836863,-0.03269453,-0.174997181,0.0009703189134597778,0.001706451177597046,0.01320791617035866,0.01455473899841309,XArbitraryCorrectedZVertical,0.04230022371416361,-0.015773439,0.7253747200377305,0.6868722548119126,-0.0830357,-0.035226393,-0.995923758,37.60015869140625,1.248109817504883,-29.56617737,-1,2
2025-01-19T19:42:53.948+08:00,246,1309842.289155667,1.625849261174082,-0.088100569,0.03374342174907862,-0.074361734,-0.123886429,-0.049976666,-0.006896719,0.0003049708902835846,0.02857464551925659,XArbitraryCorrectedZVertical,0.04356428183748296,-0.018023596,0.7249821066347065,0.6871522399841223,-0.087936558,-0.033737019,-0.995554626,38.16497802734375,1.244909286499023,-29.82574463,-1,2
2025-01-19T19:42:53.978+08:00,247,1309842.319383667,1.624786470685904,-0.090450005,0.03248839321045212,0.02417019195854664,-0.044664189,0.009287076070904732,0.008369974792003632,0.003826629370450974,-0.006551206,XArbitraryCorrectedZVertical,0.04397514947912951,-0.019309722,0.7245922333315646,0.6875022453066182,-0.090279058,-0.03248268,-0.99538666,38.95291137695312,0.9592189788818359,-30.0199585,-1,2
2025-01-19T19:42:54.012+08:00,248,1309842.349611667,1.625900595343807,-0.092702452,0.03567465536911409,0.1563290357589722,-0.089230582,0.03109084069728851,-0.001605287,0.003364190459251404,-0.0006091,XArbitraryCorrectedZVertical,0.04589515316837066,-0.018902465,0.7248546811696261,0.6871114340095421,-0.092510834,-0.035667088,-0.995072663,39.34968185424805,0.8876857757568359,-30.07769775,-1,2
2025-01-19T19:42:54.039+08:00,249,1309842.379839667,1.627974663181109,-0.095430386,0.04018961344059192,0.1449940800666809,-0.083994821,0.06090392917394638,0.02301941812038422,0.01155326515436172,0.009264051914215088,XArbitraryCorrectedZVertical,0.04845081030208813,-0.018150516,0.7253985371511812,0.6863818239122248,-0.09520866,-0.040178794,-0.994646132,39.9351806640625,0.6330833435058594,-30.75294495,-1,2
2025-01-19T19:42:54.069+08:00,250,1309842.410067667,1.629435211052029,-0.097940143,0.04294306763675917,0.04561400786042213,0.01222115196287632,0.01557635143399239,0.004477649927139282,0.00667494535446167,0.03854072093963623,XArbitraryCorrectedZVertical,0.05031710963421869,-0.017974619,0.7257711875207986,0.6858580686576661,-0.097693488,-0.042929869,-0.994290233,40.44820404052734,0.3212642669677734,-31.13606262,-1,2
2025-01-19T19:42:54.099+08:00,251,1309842.440295667,1.630096332170242,-0.096476084,0.04303723563907833,-0.029845202,0.01648553460836411,0.03222199901938438,0.02375814318656921,-0.004873428,-0.013109684,XArbitraryCorrectedZVertical,0.04982379271547151,-0.017421837,0.7260322179614738,0.6856320820778468,-0.096237302,-0.043023951,-0.994428158,41.07845306396484,0.16070556640625,-31.1386261,-1,2
2025-01-19T19:42:54.132+08:00,252,1309842.470524667,1.635527781692131,-0.094458145,0.04045292847220389,-0.207190812,0.3069959282875061,0.5982272028923035,0.05246211588382721,0.1327880471944809,-0.02655828,XArbitraryCorrectedZVertical,0.04825494298256171,-0.017539058,0.728002834050867,0.6836487576204021,-0.094240583,-0.040441897,-0.994727671,42.04620361328125,-0.096817017,-31.75267029,-1,2
2025-01-19T19:42:54.160+08:00,253,1309842.500752667,1.663246360445715,-0.084078539,0.02765312425638925,-0.500819504,0.3717479705810547,1.15955662727356,0.2531674802303314,-0.006316509,0.1355518698692322,XArbitraryCorrectedZVertical,0.04036209754551452,-0.018101012,0.7379108710878389,0.6734469983708461,-0.083947405,-0.0276496,-0.996086538,42.59252548217773,-1.048326492,-31.1031189,-1,2
2025-01-19T19:42:54.190+08:00,254,1309842.530980667,1.685146265672833,-0.069629253,0.01973887443850211,0.03232127800583839,0.3380478918552399,0.5932918787002563,-0.123647243,0.02460509911179543,-0.076546311,XArbitraryCorrectedZVertical,0.03254212639033403,-0.015803326,0.7456408990593336,0.6653653155899361,-0.069559447,-0.019737592,-0.997382522,43.13340759277344,-1.973937988,-30.35870361,-1,2
2025-01-19T19:42:54.220+08:00,255,1309842.561208667,1.705955641009571,-0.065604761,0.02069198172779478,0.1067575141787529,0.08067725598812103,0.666526198387146,-0.001976371,-0.030884253,-0.020522773,XArbitraryCorrectedZVertical,0.03150361058824158,-0.013781807,0.752573711090177,0.657609645486671,-0.065543674,-0.020690504,-0.997635186,43.92786407470703,-3.147651672,-30.03704834,-1,2
2025-01-19T19:42:54.251+08:00,256,1309842.591437667,1.729831439731558,-0.066164236,0.02174025332077138,0.07622461020946503,-0.199947342,0.9605332016944885,0.03817685693502426,0.02582784183323383,-0.041348994,XArbitraryCorrectedZVertical,0.03221825607402589,-0.013187411,0.7603460108533179,0.6485846202051522,-0.066100352,-0.02173854,-0.997576177,43.94133758544922,-4.481397629,-29.53166199,-1,2
2025-01-19T19:42:54.280+08:00,257,1309842.621665667,1.763009093494054,-0.077289766,0.0214671081653849,0.05572600662708282,-0.369131029,1.154443740844727,0.008332222700119019,0.03533564135432243,-0.01902318,XArbitraryCorrectedZVertical,0.03663419448105539,-0.016293556,0.7708123260651573,0.6357995257286745,-0.077195048,-0.02146546,-0.996784925,43.81126403808594,-5.885900497,-29.97491455,-1,2
2025-01-19T19:42:54.310+08:00,258,1309842.651893667,1.79778457269884,-0.089443316,0.02072968284942575,0.1230476871132851,-0.421290278,1.155936479568481,0.006648138165473938,0.001608876511454582,-0.01638788,XArbitraryCorrectedZVertical,0.04143262885556592,-0.019723782,0.7815249135482549,0.6221841737409332,-0.089304917,-0.020728199,-0.995788634,43.74417495727539,-7.671941757,-30.25941467,-1,2
2025-01-19T19:42:54.341+08:00,259,1309842.682121667,1.833418072412742,-0.104451476,0.02375710191235928,0.2826552987098694,-0.445560008,1.15075409412384,0.0361018180847168,0.02354118041694164,-0.021508336,XArbitraryCorrectedZVertical,0.04864207643383488,-0.022345506,0.7920883559053643,0.6080548081421268,-0.104232229,-0.023754867,-0.994269252,42.91553497314453,-9.819501877,-30.91183472,-1,2
2025-01-19T19:42:54.371+08:00,260,1309842.712349667,1.867929221494167,-0.113460164,0.02709940178001018,0.1391413509845734,-0.110625267,1.135787844657898,0.012391097843647,0.02497504837810993,0.0140337347984314,XArbitraryCorrectedZVertical,0.05362555937215277,-0.022837541,0.802159913465156,0.5942577227728765,-0.113175318,-0.027096085,-0.993205488,42.24105072021484,-11.22903061,-31.2116394,-1,2
2025-01-19T19:42:54.401+08:00,261,1309842.742578667,1.905504133887808,-0.118648032,0.02496036820952085,0.05402622744441032,-0.272733152,1.384937524795532,0.05900688469409943,0.004633001983165741,-0.000931025,XArbitraryCorrectedZVertical,0.05553637748572407,-0.024198653,0.8130874261046209,0.5789810204283196,-0.118332982,-0.024957776,-0.992660284,42.04846572875977,-13.27894306,-31.18748474,-1,2
2025-01-19T19:42:54.431+08:00,262,1309842.772806667,1.95020841173846,-0.137120349,0.0240783330622719,0.2739012837409973,-0.855874956,1.523679375648499,0.05371999740600586,0.02187867276370525,-0.023162186,XArbitraryCorrectedZVertical,0.0634417594760576,-0.028493059,0.8252930902021171,0.5604057737243949,-0.136651441,-0.024076007,-0.990326583,41.39736938476562,-15.37550163,-31.97657776,-1,2
